series,x,y,pixel_x,pixel_y
color_1,1.218940665,0.3651143457,274.000,448.000
color_1,1.220413465,0.3651143457,275.000,448.000
color_1,1.221886265,0.3651143457,276.000,448.000
color_1,1.223359065,0.8000633421,277.000,440.000
color_1,1.224831865,0.5825888439,278.000,444.000
color_1,1.226304665,0.4738515948,279.000,446.000
color_1,1.227777465,0.3651143457,280.000,448.000
color_1,1.229250265,0.3651143457,281.000,448.000
color_1,1.230723065,0.3651143457,282.000,448.000
color_1,1.232195865,0.3651143457,283.000,448.000
color_1,1.233668665,0.3651143457,284.000,448.000
color_1,1.235141465,0.8000633421,285.000,440.000
color_1,1.236614265,0.8544319666,286.000,439.000
color_1,1.238087065,0.8544319666,287.000,439.000
color_1,1.239559865,0.3651143457,288.000,448.000
color_1,1.241032665,0.3651143457,289.000,448.000
color_1,1.242505465,0.3651143457,290.000,448.000
color_1,1.243978265,0.3651143457,291.000,448.000
color_1,1.245451065,0.691326093,292.000,442.000
color_1,1.246923865,0.7456947175,293.000,441.000
color_1,1.248396665,0.8000633421,294.000,440.000
color_1,1.249869465,0.8272476544,295.000,439.500
color_1,1.251342265,0.4466672825,296.000,446.500
color_1,1.252815065,0.4466672825,297.000,446.500
color_1,1.254287865,0.2563770966,298.000,450.000
color_1,1.255760665,0.3651143457,299.000,448.000
color_1,1.257233465,0.03890259835,300.000,454.000
color_1,1.258706265,-0.01546602621,301.000,455.000
color_1,1.260179065,0.8000633421,302.000,440.000
color_1,1.261651865,0.3922986579,303.000,447.500
color_1,1.263124665,0.8544319666,304.000,439.000
color_1,1.264597465,0.4194829702,305.000,447.000
color_1,1.266070265,0.4466672825,306.000,446.500
color_1,1.267543065,0.501035907,307.000,445.500
color_1,1.269015865,0.5825888439,308.000,444.000
color_1,1.270488665,0.3922986579,309.000,447.500
color_1,1.271961465,0.3922986579,310.000,447.500
color_1,1.273434265,0.3922986579,311.000,447.500
color_1,1.274907065,0.3922986579,312.000,447.500
color_1,1.276379865,0.4194829702,313.000,447.000
color_1,1.277852665,0.4194829702,314.000,447.000
color_1,1.279325465,0.4194829702,315.000,447.000
color_1,1.280798265,0.4194829702,316.000,447.000
color_1,1.282271065,0.6369574684,317.000,443.000
color_1,1.283743865,0.7456947175,318.000,441.000
color_1,1.285216665,0.3922986579,319.000,447.500
color_1,1.286689465,0.3922986579,320.000,447.500
color_1,1.288162265,0.3922986579,321.000,447.500
color_1,1.289635065,0.3922986579,322.000,447.500
color_1,1.291107865,0.4466672825,323.000,446.500
color_1,1.292580665,0.4466672825,324.000,446.500
color_1,1.294053465,0.501035907,325.000,445.500
color_1,1.295526265,0.4194829702,326.000,447.000
color_1,1.296999065,0.0932712229,327.000,453.000
color_1,1.298471865,0.03890259835,328.000,454.000
color_1,1.299944665,0.4194829702,329.000,447.000
color_1,1.301417465,0.8544319666,330.000,439.000
color_1,1.302890265,0.9088005912,331.000,438.000
color_1,1.304363065,0.4194829702,332.000,447.000
color_1,1.305835865,0.4738515948,333.000,446.000
color_1,1.307308665,0.4466672825,334.000,446.500
color_1,1.308781465,0.6097731562,335.000,443.500
color_1,1.310254265,0.4194829702,336.000,447.000
color_1,1.311727065,0.4466672825,337.000,446.500
color_1,1.313199865,0.8000633421,338.000,440.000
color_1,1.314672665,-0.09701896304,339.000,456.500
color_1,1.316145465,-0.1242032753,340.000,457.000
color_1,1.317618265,0.3107457211,341.000,449.000
color_1,1.319091065,0.3379300334,342.000,448.500
color_1,1.320563866,0.1204555352,343.000,452.500
color_1,1.322036666,0.1748241597,344.000,451.500
color_1,1.323509466,0.0932712229,345.000,453.000
color_1,1.324982266,0.4466672825,346.000,446.500
color_1,1.326455066,0.8544319666,347.000,439.000
color_1,1.327927866,0.4466672825,348.000,446.500
color_1,1.329400666,0.9088005912,349.000,438.000
color_1,1.330873466,0.9359849035,350.000,437.500
color_1,1.332346266,0.5282202193,351.000,445.000
color_1,1.333819066,0.5554045316,352.000,444.500
color_1,1.335291866,0.4738515948,353.000,446.000
color_1,1.336764666,0.1476398475,354.000,452.000
color_1,1.338237466,0.0932712229,355.000,453.000
color_1,1.339710266,0.4466672825,356.000,446.500
color_1,1.341183066,0.4466672825,357.000,446.500
color_1,1.342655866,0.4466672825,358.000,446.500
color_1,1.344128666,0.501035907,359.000,445.500
color_1,1.345601466,0.5554045316,360.000,444.500
color_1,1.347074266,0.4738515948,361.000,446.000
color_1,1.348547066,0.202008472,362.000,451.000
color_1,1.350019866,0.4738515948,363.000,446.000
color_1,1.351492666,0.8544319666,364.000,439.000
color_1,1.352965466,0.4738515948,365.000,446.000
color_1,1.354438266,0.4738515948,366.000,446.000
color_1,1.355911066,0.4738515948,367.000,446.000
color_1,1.357383866,0.5282202193,368.000,445.000
color_1,1.358856666,0.5282202193,369.000,445.000
color_1,1.360329466,0.5554045316,370.000,444.500
color_1,1.361802266,0.2563770966,371.000,450.000
color_1,1.363275066,0.8000633421,372.000,440.000
color_1,1.364747866,0.8544319666,373.000,439.000
color_1,1.366220666,0.9088005912,374.000,438.000
color_1,1.367693466,0.9088005912,375.000,438.000
color_1,1.369166266,0.5554045316,376.000,444.500
color_1,1.370639066,0.6097731562,377.000,443.500
color_1,1.372111866,0.5554045316,378.000,444.500
color_1,1.373584666,0.3107457211,379.000,449.000
color_1,1.375057466,0.202008472,380.000,451.000
color_1,1.376530266,0.501035907,381.000,445.500
color_1,1.378003066,0.501035907,382.000,445.500
color_1,1.379475866,0.501035907,383.000,445.500
color_1,1.380948666,0.501035907,384.000,445.500
color_1,1.382421466,0.5554045316,385.000,444.500
color_1,1.383894266,0.5825888439,386.000,444.000
color_1,1.385367066,0.6097731562,387.000,443.500
color_1,1.386839866,0.5282202193,388.000,445.000
color_1,1.388312666,0.5282202193,389.000,445.000
color_1,1.389785466,0.202008472,390.000,451.000
color_1,1.391258266,0.501035907,391.000,445.500
color_1,1.392731066,0.0932712229,392.000,453.000
color_1,1.394203866,0.501035907,393.000,445.500
color_1,1.395676666,0.5554045316,394.000,444.500
color_1,1.397149466,0.6097731562,395.000,443.500
color_1,1.398622266,0.5282202193,396.000,445.000
color_1,1.400095066,0.3107457211,397.000,449.000
color_1,1.401567866,0.5282202193,398.000,445.000
color_1,1.403040666,0.5282202193,399.000,445.000
color_1,1.404513466,0.9631692157,400.000,437.000
color_1,1.405986266,1.01753784,401.000,436.000
color_1,1.407459066,1.01753784,402.000,436.000
color_1,1.408931866,0.5554045316,403.000,444.500
color_1,1.410404666,0.5554045316,404.000,444.500
color_1,1.411877466,0.6097731562,405.000,443.500
color_1,1.413350266,0.3651143457,406.000,448.000
color_1,1.414823066,0.2563770966,407.000,450.000
color_1,1.416295866,0.5554045316,408.000,444.500
color_1,1.417768666,0.5554045316,409.000,444.500
color_1,1.419241466,0.5554045316,410.000,444.500
color_1,1.420714266,1.01753784,411.000,436.000
color_1,1.422187066,0.6097731562,412.000,443.500
color_1,1.423659866,0.691326093,413.000,442.000
color_1,1.425132666,0.5825888439,414.000,444.000
color_1,1.426605466,0.5825888439,415.000,444.000
color_1,1.428078266,0.5554045316,416.000,444.500
color_1,1.429551066,0.202008472,417.000,451.000
color_1,1.431023866,0.1476398475,418.000,452.000
color_1,1.432496666,0.5825888439,419.000,444.000
color_1,1.433969466,0.5825888439,420.000,444.000
color_1,1.435442266,0.6369574684,421.000,443.000
color_1,1.436915066,0.6369574684,422.000,443.000
color_1,1.438387866,0.7728790298,423.000,440.500
color_1,1.439860666,0.3651143457,424.000,448.000
color_1,1.441333466,0.2563770966,425.000,450.000
color_1,1.442806266,0.6097731562,426.000,443.500
color_1,1.444279066,0.6097731562,427.000,443.500
color_1,1.445751866,1.01753784,428.000,436.000
color_1,1.447224666,0.7185104053,429.000,441.500
color_1,1.448697466,0.7728790298,430.000,440.500
color_1,1.450170266,0.7185104053,431.000,441.500
color_1,1.451643066,0.4194829702,432.000,447.000
color_1,1.453115866,0.6369574684,433.000,443.000
color_1,1.454588666,0.6369574684,434.000,443.000
color_1,1.456061466,0.2563770966,435.000,450.000
color_1,1.457534266,0.202008472,436.000,451.000
color_1,1.459007066,0.6369574684,437.000,443.000
color_1,1.460479866,0.6369574684,438.000,443.000
color_1,1.461952666,0.7185104053,439.000,441.500
color_1,1.463425466,0.7456947175,440.000,441.000
color_1,1.464898266,0.7185104053,441.000,441.500
color_1,1.466371066,0.4466672825,442.000,446.500
color_1,1.467843866,0.3379300334,443.000,448.500
color_1,1.469316666,0.3107457211,444.000,449.000
color_1,1.470789466,0.3107457211,445.000,449.000
color_1,1.472262266,1.180643714,446.000,433.000
color_1,1.473735066,0.8000633421,447.000,440.000
color_1,1.475207867,0.7185104053,448.000,441.500
color_1,1.476680667,0.691326093,449.000,442.000
color_1,1.478153467,0.4738515948,450.000,446.000
color_1,1.479626267,0.3107457211,451.000,449.000
color_1,1.481099067,0.2291927843,452.000,450.500
color_1,1.482571867,0.3651143457,453.000,448.000
color_1,1.484044667,0.3651143457,454.000,448.000
color_1,1.485517467,0.8000633421,455.000,440.000
color_1,1.486990267,0.9359849035,456.000,437.500
color_1,1.488463067,0.9631692157,457.000,437.000
color_1,1.489935867,0.9359849035,458.000,437.500
color_1,1.491408667,0.7728790298,459.000,440.500
color_1,1.492881467,0.6641417807,460.000,442.500
color_1,1.494354267,0.5554045316,461.000,444.500
color_1,1.495827067,0.5282202193,462.000,445.000
color_1,1.497299867,0.9088005912,463.000,438.000
color_1,1.498772667,1.180643714,464.000,433.000
color_1,1.500245467,1.153459402,465.000,433.500
color_1,1.501718267,1.153459402,466.000,433.500
color_1,1.503191067,0.9359849035,467.000,437.500
color_1,1.504663867,0.8544319666,468.000,439.000
color_1,1.506136667,0.7728790298,469.000,440.500
color_1,1.507609467,0.6369574684,470.000,443.000
color_1,1.509082267,0.6097731562,471.000,443.500
color_1,1.510555067,0.6641417807,472.000,442.500
color_1,1.512027867,0.6369574684,473.000,443.000
color_1,1.513500667,1.425302524,474.000,428.500
color_1,1.514973467,1.343749588,475.000,430.000
color_1,1.516446267,1.343749588,476.000,430.000
color_1,1.517919067,1.099090777,477.000,434.500
color_1,1.519391867,1.044722153,478.000,435.500
color_1,1.520864667,0.9631692157,479.000,437.000
color_1,1.522337467,0.8816162789,480.000,438.500
color_1,1.523810267,0.9088005912,481.000,438.000
color_1,1.525283067,1.697145647,482.000,423.500
color_1,1.526755867,1.61559271,483.000,425.000
color_1,1.528228667,1.61559271,484.000,425.000
color_1,1.529701467,1.425302524,485.000,428.500
color_1,1.531174267,1.343749588,486.000,430.000
color_1,1.532647067,1.289380963,487.000,431.000
color_1,1.534119867,1.235012339,488.000,432.000
color_1,1.535592667,1.153459402,489.000,433.500
color_1,1.537065467,1.126275089,490.000,434.000
color_1,1.538538267,1.153459402,491.000,433.500
color_1,1.540011067,1.996173082,492.000,418.000
color_1,1.541483867,1.941804458,493.000,419.000
color_1,1.542956667,1.833067209,494.000,421.000
color_1,1.544429467,1.778698584,495.000,422.000
color_1,1.545902267,1.697145647,496.000,423.500
color_1,1.547375067,1.669961335,497.000,424.000
color_1,1.548847867,1.642777023,498.000,424.500
color_1,1.550320667,1.506855461,499.000,427.000
color_1,1.551793467,1.61559271,500.000,425.000
color_1,1.553266267,2.349569142,501.000,411.500
color_1,1.554739067,2.240831893,502.000,413.500
color_1,1.556211867,2.186463268,503.000,414.500
color_1,1.557684667,2.186463268,504.000,414.500
color_1,1.559157467,2.104910331,505.000,416.000
color_1,1.560630267,2.050541707,506.000,417.000
color_1,1.562103067,2.050541707,507.000,417.000
color_1,1.563575867,2.023357395,508.000,417.500
color_1,1.565048667,2.023357395,509.000,417.500
color_1,1.566521467,2.838886763,510.000,402.500
color_1,1.567994267,2.866071075,511.000,402.000
color_1,1.569467067,2.730149514,512.000,404.500
color_1,1.570939867,2.621412265,513.000,406.500
color_1,1.572412667,2.648596577,514.000,406.000
color_1,1.573885467,2.594227952,515.000,407.000
color_1,1.575358267,2.56704364,516.000,407.500
color_1,1.576831067,2.56704364,517.000,407.500
color_1,1.578303867,3.464125945,518.000,391.000
color_1,1.579776667,3.382573008,519.000,392.500
color_1,1.581249467,3.328204384,520.000,393.500
color_1,1.582722267,3.246651447,521.000,395.000
color_1,1.584195067,3.192282822,522.000,396.000
color_1,1.585667867,3.16509851,523.000,396.500
color_1,1.587140667,3.083545573,524.000,398.000
color_1,1.588613467,3.110729886,525.000,397.500
color_1,1.590086267,3.083545573,526.000,398.000
color_1,1.591559067,4.089365128,527.000,379.500
color_1,1.593031867,4.062180815,528.000,380.000
color_1,1.594504667,3.980627878,529.000,381.500
color_1,1.595977467,3.817522005,530.000,384.500
color_1,1.597450267,3.790337693,531.000,385.000
color_1,1.598923067,3.790337693,532.000,385.000
color_1,1.600395867,3.790337693,533.000,385.000
color_1,1.601868667,3.735969068,534.000,386.000
color_1,1.603341467,4.170918064,535.000,378.000
color_1,1.604814267,4.71460431,536.000,368.000
color_1,1.606287067,4.660235685,537.000,369.000
color_1,1.607759867,4.469945499,538.000,372.500
color_1,1.609232667,4.415576875,539.000,373.500
color_1,1.610705467,4.415576875,540.000,373.500
color_1,1.612178267,4.388392563,541.000,374.000
color_1,1.613651067,4.36120825,542.000,374.500
color_1,1.615123867,4.306839626,543.000,375.500
color_1,1.616596667,4.334023938,544.000,375.000
color_1,1.618069467,5.31265918,545.000,357.000
color_1,1.619542267,5.31265918,546.000,357.000
color_1,1.621015067,4.741788622,547.000,367.500
color_1,1.622487867,5.095184682,548.000,361.000
color_1,1.623960667,4.687419998,549.000,368.500
color_1,1.625433467,5.040816057,550.000,362.000
color_1,1.626906267,5.013631745,551.000,362.500
color_1,1.628379067,4.986447433,552.000,363.000
color_1,1.629851868,5.992266987,553.000,344.500
color_1,1.631324668,6.046635611,554.000,343.500
color_1,1.632797468,5.883529738,555.000,346.500
color_1,1.634270268,4.986447433,556.000,363.000
color_1,1.635743068,4.823341559,557.000,366.000
color_1,1.637215868,4.932078808,558.000,364.000
color_1,1.638688668,4.986447433,559.000,363.000
color_1,1.640161468,4.986447433,560.000,363.000
color_1,1.641634268,5.068000369,561.000,361.500
color_1,1.643107068,5.66605524,562.000,350.500
color_1,1.644579868,6.753427731,563.000,330.500
color_1,1.646052668,6.699059106,564.000,331.500
color_1,1.647525468,5.66605524,565.000,350.500
color_1,1.648998268,6.101004236,566.000,342.500
color_1,1.650471068,6.101004236,567.000,342.500
color_1,1.651943868,6.481584608,568.000,335.500
color_1,1.653416668,6.454400296,569.000,336.000
color_1,1.654889468,6.427215983,570.000,336.500
color_1,1.656362268,7.46021985,571.000,317.500
color_1,1.657835068,7.541772787,572.000,316.000
color_1,1.659307868,6.400031671,573.000,337.000
color_1,1.660780668,6.400031671,574.000,337.000
color_1,1.662253468,6.807796355,575.000,329.500
color_1,1.663726268,7.242745352,576.000,321.500
color_1,1.665199068,7.242745352,577.000,321.500
color_1,1.666671868,7.188376727,578.000,322.500
color_1,1.668144668,7.161192415,579.000,323.000
color_1,1.669617468,8.221380594,580.000,303.500
color_1,1.671090268,8.275749218,581.000,302.500
color_1,1.672563068,8.275749218,582.000,302.500
color_1,1.674035868,7.10682379,583.000,324.000
color_1,1.675508668,7.134008103,584.000,323.500
color_1,1.676981468,7.215561039,585.000,322.000
color_1,1.678454268,8.031090408,586.000,307.000
color_1,1.679927068,7.949537471,587.000,308.500
color_1,1.681399868,8.982541337,588.000,289.500
color_1,1.682872668,9.064094274,589.000,288.000
color_1,1.684345468,9.091278586,590.000,287.500
color_1,1.685818268,7.922353159,591.000,309.000
color_1,1.687291068,7.895168846,592.000,309.500
color_1,1.688763868,8.737882527,593.000,294.000
color_1,1.690236668,8.792251151,594.000,293.000
color_1,1.691709468,8.792251151,595.000,293.000
color_1,1.693182268,8.737882527,596.000,294.000
color_1,1.694655068,8.737882527,597.000,294.000
color_1,1.696127868,9.825255018,598.000,274.000
color_1,1.697600668,9.85243933,599.000,273.500
color_1,1.699073468,9.689333456,600.000,276.500
color_1,1.700546268,8.710698215,601.000,294.500
color_1,1.702019068,8.737882527,602.000,294.000
color_1,1.703491868,9.60778052,603.000,278.000
color_1,1.704964668,9.553411895,604.000,279.000
color_1,1.706437468,9.499043271,605.000,280.000
color_1,1.707910268,10.55923145,606.000,260.500
color_1,1.709383068,10.64078439,607.000,259.000
color_1,1.710855868,10.61360007,608.000,259.500
color_1,1.712328668,9.471858958,609.000,280.500
color_1,1.713801468,9.471858958,610.000,280.500
color_1,1.715274268,10.42330989,611.000,263.000
color_1,1.716747068,10.42330989,612.000,263.000
color_1,1.718219868,10.34175695,613.000,264.500
color_1,1.719692668,10.31457264,614.000,265.000
color_1,1.721165468,10.31457264,615.000,265.000
color_1,1.722638268,11.48349807,616.000,243.500
color_1,1.724111068,11.51068238,617.000,243.000
color_1,1.725583868,10.36894126,618.000,264.000
color_1,1.727056668,10.31457264,619.000,265.000
color_1,1.728529468,10.34175695,620.000,264.500
color_1,1.730002268,11.26602357,621.000,247.500
color_1,1.731475068,11.26602357,622.000,247.500
color_1,1.732947868,11.21165494,623.000,248.500
color_1,1.734420668,12.35339606,624.000,227.500
color_1,1.735893468,12.40776468,625.000,226.500
color_1,1.737366268,11.18447063,626.000,249.000
color_1,1.738839068,11.07573338,627.000,251.000
color_1,1.740311868,11.13010201,628.000,250.000
color_1,1.741784668,12.13592156,629.000,231.500
color_1,1.743257468,12.08155294,630.000,232.500
color_1,1.744730268,12.08155294,631.000,232.500
color_1,1.746203068,12.02718431,632.000,233.500
color_1,1.747675868,12.54368625,633.000,224.000
color_1,1.749148668,13.16892543,634.000,212.500
color_1,1.750621468,13.1145568,635.000,213.500
color_1,1.752094268,11.97281569,636.000,234.500
color_1,1.753567068,11.94563138,637.000,235.000
color_1,1.755039868,12.97863524,638.000,216.000
color_1,1.756512668,12.92426662,639.000,217.000
color_1,1.757985468,12.92426662,640.000,217.000
color_1,1.759458268,12.84271368,641.000,218.500
color_1,1.760931068,14.01163911,642.000,197.000
color_1,1.762403868,14.01163911,643.000,197.000
color_1,1.763876668,12.81552937,644.000,219.000
color_1,1.765349468,12.84271368,645.000,218.500
color_1,1.766822268,13.84853323,646.000,200.000
color_1,1.768295068,13.82134892,647.000,200.500
color_1,1.769767868,13.79416461,648.000,201.000
color_1,1.771240668,13.73979599,649.000,202.000
color_1,1.772713468,13.73979599,650.000,202.000
color_1,1.774186268,14.8815371,651.000,181.000
color_1,1.775659068,14.8815371,652.000,181.000
color_1,1.777131868,14.85435279,653.000,181.500
color_1,1.778604668,13.68542736,654.000,203.000
color_1,1.780077468,13.68542736,655.000,203.000
color_1,1.781550268,14.71843123,656.000,184.000
color_1,1.783023068,14.69124692,657.000,184.500
color_1,1.784495869,14.63687829,658.000,185.500
color_1,1.785968669,15.69706647,659.000,166.000
color_1,1.787441469,15.80580372,660.000,164.000
color_1,1.788914269,15.69706647,661.000,166.000
color_1,1.790387069,14.60969398,662.000,186.000
color_1,1.791859869,14.58250967,663.000,186.500
color_1,1.793332669,15.58832922,664.000,168.000
color_1,1.794805469,15.0990116,665.000,177.000
color_1,1.796278269,14.63687829,666.000,185.500
color_1,1.797751069,14.71843123,667.000,184.000
color_1,1.799223869,15.12619591,668.000,176.500
color_1,1.800696669,16.56696446,669.000,150.000
color_1,1.802169469,16.05046253,670.000,159.500
color_1,1.803642269,15.45240766,671.000,170.500
color_1,1.805115069,15.42522335,672.000,171.000
color_1,1.806587869,15.50677628,673.000,169.500
color_1,1.808060669,16.94754483,674.000,143.000
color_1,1.809533469,16.48541153,675.000,151.500
color_1,1.811006269,16.45822721,676.000,152.000
color_1,1.812479069,17.57278402,677.000,131.500
color_1,1.813951869,17.59996833,678.000,131.000
color_1,1.815424669,17.43686246,679.000,134.000
color_1,1.816897469,16.34948996,680.000,154.000
color_1,1.818370269,16.34948996,681.000,154.000
color_1,1.819843069,17.43686246,682.000,134.000
color_1,1.821315869,17.38249383,683.000,135.000
color_1,1.822788669,17.38249383,684.000,135.000
color_1,1.824261469,17.32812521,685.000,136.000
color_1,1.825734269,17.27375658,686.000,137.000
color_1,1.827207069,18.46986632,687.000,115.000
color_1,1.828679869,18.49705063,688.000,114.500
