series,x,y,pixel_x,pixel_y
color_1,0.9971495598,21.77259887,172.000,89.000
color_1,0.9982749245,21.75524519,173.000,89.500
color_1,0.9994002892,21.77259887,174.000,89.000
color_1,1.000525654,21.77259887,175.000,89.000
color_1,1.001651018,23.16089298,176.000,49.000
color_1,1.002776383,23.19560033,177.000,48.000
color_1,1.003901748,23.19560033,178.000,48.000
color_1,1.005027112,23.19560033,179.000,48.000
color_1,1.006152477,23.21295401,180.000,47.500
color_1,1.007277842,23.23030768,181.000,47.000
color_1,1.008403206,23.23030768,182.000,47.000
color_1,1.009528571,23.23030768,183.000,47.000
color_1,1.010653936,23.21295401,184.000,47.500
color_1,1.0117793,23.21295401,185.000,47.500
color_1,1.012904665,23.21295401,186.000,47.500
color_1,1.01403003,23.21295401,187.000,47.500
color_1,1.015155394,23.21295401,188.000,47.500
color_1,1.016280759,23.21295401,189.000,47.500
color_1,1.017406124,23.21295401,190.000,47.500
color_1,1.018531488,23.21295401,191.000,47.500
color_1,1.019656853,23.21295401,192.000,47.500
color_1,1.020782218,23.21295401,193.000,47.500
color_1,1.021907582,23.21295401,194.000,47.500
color_1,1.023032947,23.21295401,195.000,47.500
color_1,1.024158312,23.21295401,196.000,47.500
color_1,1.025283676,23.21295401,197.000,47.500
color_1,1.026409041,23.21295401,198.000,47.500
color_1,1.027534406,23.21295401,199.000,47.500
color_1,1.02865977,23.21295401,200.000,47.500
color_1,1.029785135,23.21295401,201.000,47.500
color_1,1.0309105,23.21295401,202.000,47.500
color_1,1.032035864,23.21295401,203.000,47.500
color_1,1.033161229,23.21295401,204.000,47.500
color_1,1.034286593,23.21295401,205.000,47.500
color_1,1.035411958,23.21295401,206.000,47.500
color_1,1.036537323,23.21295401,207.000,47.500
color_1,1.037662687,23.21295401,208.000,47.500
color_1,1.038788052,23.21295401,209.000,47.500
color_1,1.039913417,23.21295401,210.000,47.500
color_1,1.041038781,23.21295401,211.000,47.500
color_1,1.042164146,23.21295401,212.000,47.500
color_1,1.043289511,23.21295401,213.000,47.500
color_1,1.044414875,23.21295401,214.000,47.500
color_1,1.04554024,23.21295401,215.000,47.500
color_1,1.046665605,23.21295401,216.000,47.500
color_1,1.047790969,23.21295401,217.000,47.500
color_1,1.048916334,23.21295401,218.000,47.500
color_1,1.050041699,23.21295401,219.000,47.500
color_1,1.051167063,23.21295401,220.000,47.500
color_1,1.052292428,23.21295401,221.000,47.500
color_1,1.053417793,23.21295401,222.000,47.500
color_1,1.054543157,23.21295401,223.000,47.500
color_1,1.055668522,23.21295401,224.000,47.500
color_1,1.056793887,23.21295401,225.000,47.500
color_1,1.057919251,23.21295401,226.000,47.500
color_1,1.059044616,23.21295401,227.000,47.500
color_1,1.060169981,23.21295401,228.000,47.500
color_1,1.061295345,23.21295401,229.000,47.500
color_1,1.06242071,23.21295401,230.000,47.500
color_1,1.063546075,23.21295401,231.000,47.500
color_1,1.064671439,23.21295401,232.000,47.500
color_1,1.065796804,23.21295401,233.000,47.500
color_1,1.066922168,23.21295401,234.000,47.500
color_1,1.068047533,23.21295401,235.000,47.500
color_1,1.069172898,23.21295401,236.000,47.500
color_1,1.070298262,23.21295401,237.000,47.500
color_1,1.071423627,23.21295401,238.000,47.500
color_1,1.072548992,23.21295401,239.000,47.500
color_1,1.073674356,23.21295401,240.000,47.500
color_1,1.074799721,23.21295401,241.000,47.500
color_1,1.075925086,23.21295401,242.000,47.500
color_1,1.07705045,23.21295401,243.000,47.500
color_1,1.078175815,23.21295401,244.000,47.500
color_1,1.07930118,23.21295401,245.000,47.500
color_1,1.080426544,23.21295401,246.000,47.500
color_1,1.081551909,23.21295401,247.000,47.500
color_1,1.082677274,23.21295401,248.000,47.500
color_1,1.083802638,23.21295401,249.000,47.500
color_1,1.084928003,23.21295401,250.000,47.500
color_1,1.086053368,23.21295401,251.000,47.500
color_1,1.087178732,23.21295401,252.000,47.500
color_1,1.088304097,23.21295401,253.000,47.500
color_1,1.089429462,23.21295401,254.000,47.500
color_1,1.090554826,23.21295401,255.000,47.500
color_1,1.091680191,23.21295401,256.000,47.500
color_1,1.092805556,23.21295401,257.000,47.500
color_1,1.09393092,23.21295401,258.000,47.500
color_1,1.095056285,23.21295401,259.000,47.500
color_1,1.09618165,23.21295401,260.000,47.500
color_1,1.097307014,23.21295401,261.000,47.500
color_1,1.098432379,23.21295401,262.000,47.500
color_1,1.099557743,23.21295401,263.000,47.500
color_1,1.100683108,23.21295401,264.000,47.500
color_1,1.101808473,23.21295401,265.000,47.500
color_1,1.102933837,23.21295401,266.000,47.500
color_1,1.104059202,23.21295401,267.000,47.500
color_1,1.105184567,23.21295401,268.000,47.500
color_1,1.106309931,23.21295401,269.000,47.500
color_1,1.107435296,23.21295401,270.000,47.500
color_1,1.108560661,23.21295401,271.000,47.500
color_1,1.109686025,23.21295401,272.000,47.500
color_1,1.11081139,23.21295401,273.000,47.500
color_1,1.111936755,23.21295401,274.000,47.500
color_1,1.113062119,23.21295401,275.000,47.500
color_1,1.114187484,23.21295401,276.000,47.500
color_1,1.115312849,23.21295401,277.000,47.500
color_1,1.116438213,23.21295401,278.000,47.500
color_1,1.117563578,23.21295401,279.000,47.500
color_1,1.118688943,23.21295401,280.000,47.500
color_1,1.119814307,23.21295401,281.000,47.500
color_1,1.120939672,23.21295401,282.000,47.500
color_1,1.122065037,23.21295401,283.000,47.500
color_1,1.123190401,23.21295401,284.000,47.500
color_1,1.124315766,23.21295401,285.000,47.500
color_1,1.125441131,23.21295401,286.000,47.500
color_1,1.126566495,23.21295401,287.000,47.500
color_1,1.12769186,23.21295401,288.000,47.500
color_1,1.128817225,23.21295401,289.000,47.500
color_1,1.129942589,23.21295401,290.000,47.500
color_1,1.131067954,23.21295401,291.000,47.500
color_1,1.132193318,23.21295401,292.000,47.500
color_1,1.133318683,23.21295401,293.000,47.500
color_1,1.134444048,23.21295401,294.000,47.500
