series,x,y,pixel_x,pixel_y
color_2,1.644719046,-25.97586647,293.000,324.000
color_2,1.646939799,-25.83186264,294.000,323.500
color_2,1.649160552,-25.83186264,295.000,323.500
color_2,1.651381304,-25.83186264,296.000,323.500
color_2,1.653602057,-25.83186264,297.000,323.500
color_2,1.65582281,-25.83186264,298.000,323.500
color_2,1.658043562,-25.83186264,299.000,323.500
color_2,1.660264315,-25.83186264,300.000,323.500
color_2,1.662485068,-25.68785881,301.000,323.000
color_2,1.66470582,-25.68785881,302.000,323.000
color_2,1.666926573,-25.39985116,303.000,322.000
color_2,1.669147325,-25.39985116,304.000,322.000
color_2,1.671368078,-25.39985116,305.000,322.000
color_2,1.673588831,-25.39985116,306.000,322.000
color_2,1.675809583,-25.39985116,307.000,322.000
color_2,1.678030336,-25.39985116,308.000,322.000
color_2,1.680251089,-25.1118435,309.000,321.000
color_2,1.682471841,-25.1118435,310.000,321.000
color_2,1.684692594,-25.1118435,311.000,321.000
color_2,1.686913346,-25.1118435,312.000,321.000
color_2,1.689134099,-25.1118435,313.000,321.000
color_2,1.691354852,-25.1118435,314.000,321.000
color_2,1.693575604,-25.1118435,315.000,321.000
color_2,1.695796357,-24.82383585,316.000,320.000
color_2,1.69801711,-24.82383585,317.000,320.000
color_2,1.700237862,-24.82383585,318.000,320.000
color_2,1.702458615,-24.82383585,319.000,320.000
color_2,1.704679368,-24.82383585,320.000,320.000
color_2,1.70690012,-24.67983202,321.000,319.500
color_2,1.709120873,-24.67983202,322.000,319.500
color_2,1.711341625,-24.53582819,323.000,319.000
color_2,1.713562378,-24.53582819,324.000,319.000
color_2,1.715783131,-24.39182437,325.000,318.500
color_2,1.718003883,-24.39182437,326.000,318.500
color_2,1.720224636,-24.39182437,327.000,318.500
color_2,1.722445389,-24.24782054,328.000,318.000
color_2,1.724666141,-24.24782054,329.000,318.000
color_2,1.726886894,-24.10381671,330.000,317.500
color_2,1.729107646,-24.10381671,331.000,317.500
color_2,1.731328399,-23.95981289,332.000,317.000
color_2,1.733549152,-23.95981289,333.000,317.000
color_2,1.735769904,-23.67180523,334.000,316.000
color_2,1.737990657,-23.67180523,335.000,316.000
color_2,1.755756678,-23.67180523,343.000,316.000
color_2,1.757977431,-23.5278014,344.000,315.500
color_2,1.760198183,-23.5278014,345.000,315.500
color_2,1.762418936,-23.23979375,346.000,314.500
color_2,1.764639689,-23.23979375,347.000,314.500
color_2,1.766860441,-23.09578992,348.000,314.000
color_2,1.769081194,-23.09578992,349.000,314.000
color_2,1.771301946,-22.95178609,350.000,313.500
color_2,1.773522699,-22.95178609,351.000,313.500
color_2,1.775743452,-22.80778227,352.000,313.000
color_2,1.777964204,-22.80778227,353.000,313.000
color_2,1.780184957,-22.66377844,354.000,312.500
color_2,1.78240571,-22.66377844,355.000,312.500
color_2,1.784626462,-22.51977461,356.000,312.000
color_2,1.786847215,-22.51977461,357.000,312.000
color_2,1.789067968,-22.37577078,358.000,311.500
color_2,1.79128872,-22.23176696,359.000,311.000
color_2,1.793509473,-22.23176696,360.000,311.000
color_2,1.795730225,-22.23176696,361.000,311.000
color_2,1.797950978,-22.08776313,362.000,310.500
color_2,1.800171731,-21.9437593,363.000,310.000
color_2,1.802392483,-21.79975548,364.000,309.500
color_2,1.804613236,-21.79975548,365.000,309.500
color_2,1.806833989,-21.79975548,366.000,309.500
color_2,1.809054741,-21.65575165,367.000,309.000
color_2,1.811275494,-21.51174782,368.000,308.500
color_2,1.813496246,-21.51174782,369.000,308.500
color_2,1.815716999,-21.36774399,370.000,308.000
color_2,1.817937752,-21.22374017,371.000,307.500
color_2,1.820158504,-21.22374017,372.000,307.500
color_2,1.822379257,-21.22374017,373.000,307.500
color_2,1.82460001,-20.93573251,374.000,306.500
color_2,1.826820762,-20.93573251,375.000,306.500
color_2,1.829041515,-20.93573251,376.000,306.500
color_2,1.831262268,-20.64772486,377.000,305.500
color_2,1.83348302,-20.64772486,378.000,305.500
color_2,1.835703773,-20.50372103,379.000,305.000
color_2,1.837924525,-20.3597172,380.000,304.500
color_2,1.840145278,-20.21571337,381.000,304.000
color_2,1.842366031,-20.07170955,382.000,303.500
color_2,1.844586783,-20.07170955,383.000,303.500
color_2,1.846807536,-19.92770572,384.000,303.000
color_2,1.849028289,-19.78370189,385.000,302.500
color_2,1.851249041,-19.63969807,386.000,302.000
color_2,1.853469794,-19.49569424,387.000,301.500
color_2,1.855690546,-19.49569424,388.000,301.500
color_2,1.857911299,-19.20768658,389.000,300.500
color_2,1.860132052,-19.06368276,390.000,300.000
color_2,1.862352804,-19.06368276,391.000,300.000
color_2,1.864573557,-18.91967893,392.000,299.500
color_2,1.86679431,-18.7756751,393.000,299.000
color_2,1.869015062,-18.63167127,394.000,298.500
color_2,1.871235815,-18.48766745,395.000,298.000
color_2,1.873456568,-18.34366362,396.000,297.500
color_2,1.87567732,-18.19965979,397.000,297.000
color_2,1.877898073,-17.91165214,398.000,296.000
color_2,1.880118825,-17.91165214,399.000,296.000
color_2,1.882339578,-17.62364448,400.000,295.000
color_2,1.884560331,-17.33563683,401.000,294.000
color_2,1.886781083,-17.33563683,402.000,294.000
color_2,1.889001836,-17.04762917,403.000,293.000
color_2,1.891222589,-16.75962152,404.000,292.000
color_2,1.893443341,-16.75962152,405.000,292.000
color_2,1.895664094,-16.47161386,406.000,291.000
color_2,1.897884846,-16.18360621,407.000,290.000
color_2,1.900105599,-16.03960238,408.000,289.500
color_2,1.902326352,-15.75159473,409.000,288.500
color_2,1.904547104,-15.6075909,410.000,288.000
color_2,1.906767857,-15.31958324,411.000,287.000
color_2,1.90898861,-15.03157559,412.000,286.000
color_2,1.911209362,-14.74356794,413.000,285.000
color_2,1.913430115,-14.45556028,414.000,284.000
color_2,1.915650868,-14.31155645,415.000,283.500
color_2,1.91787162,-13.87954497,416.000,282.000
color_2,1.920092373,-13.44753349,417.000,280.500
color_2,1.922313125,-13.15952583,418.000,279.500
color_2,1.924533878,-12.87151818,419.000,278.500
color_2,1.926754631,-12.58351053,420.000,277.500
color_2,1.928975383,-12.29550287,421.000,276.500
color_2,1.931196136,-11.86349139,422.000,275.000
color_2,1.933416889,-11.43147991,423.000,273.500
color_2,1.935637641,-10.99946842,424.000,272.000
color_2,1.937858394,-10.56745694,425.000,270.500
color_2,1.940079146,-10.13544546,426.000,269.000
color_2,1.942299899,-9.559430151,427.000,267.000
color_2,1.944520652,-9.127418669,428.000,265.500
color_2,1.946741404,-8.695407187,429.000,264.000
color_2,1.948962157,-8.119391878,430.000,262.000
color_2,1.95118291,-7.543376568,431.000,260.000
color_2,1.953403662,-7.111365086,432.000,258.500
color_2,1.955624415,-5.959334467,433.000,254.500
color_2,1.957845168,-5.527322985,434.000,253.000
color_2,1.96006592,-4.663300021,435.000,250.000
color_2,1.962286673,-4.087284712,436.000,248.000
color_2,1.964507425,-3.07925792,437.000,244.500
color_2,1.966728178,-2.503242611,438.000,242.500
color_2,1.968948931,-1.49521582,439.000,239.000
color_2,1.971169683,-0.6311928556,440.000,236.000
color_2,1.973390436,0.2328301084,441.000,233.000
color_2,1.975611189,1.2408569,442.000,229.500
color_2,1.977831941,2.248883691,443.000,226.000
color_2,1.980052694,3.40091431,444.000,222.000
color_2,1.982273446,4.552944929,445.000,218.000
color_2,1.984494199,5.704975548,446.000,214.000
color_2,1.986714952,6.857006166,447.000,210.000
color_2,1.988935704,8.29704444,448.000,205.000
color_2,1.991156457,9.593078886,449.000,200.500
color_2,1.99337721,11.03311716,450.000,195.500
color_2,1.995597962,12.61715926,451.000,190.000
color_2,1.997818715,13.91319371,452.000,185.500
color_2,2.000039468,14.63321284,453.000,183.000
color_3,1.185023252,-28.13592388,86.000,331.500
color_3,1.187244004,-28.27992771,87.000,332.000
color_3,1.189464757,-28.27992771,88.000,332.000
color_3,1.19168551,-27.99192005,89.000,331.000
color_3,1.193906262,-27.99192005,90.000,331.000
color_3,1.196127015,-27.99192005,91.000,331.000
color_3,1.198347768,-27.99192005,92.000,331.000
color_3,1.20056852,-27.99192005,93.000,331.000
color_3,1.202789273,-27.99192005,94.000,331.000
color_3,1.205010025,3.976929619,95.000,220.000
color_3,1.207230778,3.976929619,96.000,220.000
color_3,1.209451531,3.976929619,97.000,220.000
color_3,1.211672283,3.976929619,98.000,220.000
color_3,1.213893036,3.976929619,99.000,220.000
color_3,1.216113789,3.976929619,100.000,220.000
color_3,1.218334541,-27.7039124,101.000,330.000
color_3,1.220555294,-27.7039124,102.000,330.000
color_3,1.222776047,-27.7039124,103.000,330.000
color_3,1.224996799,-27.7039124,104.000,330.000
color_3,1.227217552,-27.7039124,105.000,330.000
color_3,1.229438304,-27.7039124,106.000,330.000
color_3,1.231659057,-27.7039124,107.000,330.000
color_3,1.23387981,-27.7039124,108.000,330.000
color_3,1.236100562,-27.7039124,109.000,330.000
color_3,1.238321315,-27.7039124,110.000,330.000
color_3,1.240542068,-27.7039124,111.000,330.000
color_3,1.24276282,-27.7039124,112.000,330.000
color_3,1.244983573,-27.7039124,113.000,330.000
color_3,1.247204325,-27.7039124,114.000,330.000
color_3,1.249425078,-27.7039124,115.000,330.000
color_3,1.251645831,-27.7039124,116.000,330.000
color_3,1.253866583,-27.7039124,117.000,330.000
color_3,1.256087336,-27.7039124,118.000,330.000
color_3,1.258308089,-27.7039124,119.000,330.000
color_3,1.260528841,-27.7039124,120.000,330.000
color_3,1.262749594,-27.7039124,121.000,330.000
color_3,1.264970347,-27.7039124,122.000,330.000
color_3,1.267191099,-27.7039124,123.000,330.000
color_3,1.269411852,-27.7039124,124.000,330.000
color_3,1.271632604,-27.7039124,125.000,330.000
color_3,1.273853357,-27.7039124,126.000,330.000
color_3,1.27607411,-27.7039124,127.000,330.000
color_3,1.278294862,-27.7039124,128.000,330.000
color_3,1.280515615,-27.7039124,129.000,330.000
color_3,1.282736368,-27.7039124,130.000,330.000
color_3,1.28495712,-27.7039124,131.000,330.000
color_3,1.287177873,-27.84791622,132.000,330.500
color_3,1.289398625,-27.99192005,133.000,331.000
color_3,1.291619378,-27.99192005,134.000,331.000
color_3,1.293840131,-27.99192005,135.000,331.000
color_3,1.296060883,-27.99192005,136.000,331.000
color_3,1.298281636,-27.99192005,137.000,331.000
color_3,1.300502389,-27.99192005,138.000,331.000
color_3,1.302723141,-27.99192005,139.000,331.000
color_3,1.304943894,-27.99192005,140.000,331.000
color_3,1.307164647,-27.99192005,141.000,331.000
color_3,1.309385399,-27.99192005,142.000,331.000
color_3,1.311606152,-27.84791622,143.000,330.500
color_3,1.313826904,-27.84791622,144.000,330.500
color_3,1.316047657,-27.84791622,145.000,330.500
color_3,1.31826841,-27.84791622,146.000,330.500
color_3,1.320489162,-27.84791622,147.000,330.500
color_3,1.322709915,-27.99192005,148.000,331.000
color_3,1.324930668,-27.99192005,149.000,331.000
color_3,1.32715142,-27.99192005,150.000,331.000
color_3,1.329372173,-27.99192005,151.000,331.000
color_3,1.331592925,-27.99192005,152.000,331.000
color_3,1.333813678,-27.99192005,153.000,331.000
color_3,1.336034431,-27.99192005,154.000,331.000
color_3,1.338255183,-27.99192005,155.000,331.000
color_3,1.340475936,-27.99192005,156.000,331.000
color_3,1.342696689,-27.99192005,157.000,331.000
color_3,1.344917441,-27.99192005,158.000,331.000
color_3,1.347138194,-27.84791622,159.000,330.500
color_3,1.349358946,-27.84791622,160.000,330.500
color_3,1.351579699,-27.84791622,161.000,330.500
color_3,1.353800452,-27.7039124,162.000,330.000
color_3,1.356021204,-27.7039124,163.000,330.000
color_3,1.422643783,-27.41590474,193.000,329.000
color_3,1.424864536,-27.41590474,194.000,329.000
color_3,1.427085289,-27.41590474,195.000,329.000
color_3,1.429306041,-27.41590474,196.000,329.000
color_3,1.431526794,-27.41590474,197.000,329.000
color_3,1.433747546,-27.41590474,198.000,329.000
color_3,1.435968299,-27.41590474,199.000,329.000
color_3,1.438189052,-27.41590474,200.000,329.000
color_3,1.440409804,-27.41590474,201.000,329.000
color_3,1.442630557,-27.41590474,202.000,329.000
color_3,1.44485131,-27.41590474,203.000,329.000
color_3,1.447072062,-27.27190091,204.000,328.500
color_3,1.449292815,-27.41590474,205.000,329.000
color_3,1.451513568,-27.41590474,206.000,329.000
color_3,1.45373432,-27.41590474,207.000,329.000
color_3,1.455955073,-27.41590474,208.000,329.000
color_3,1.458175825,-27.41590474,209.000,329.000
color_3,1.460396578,-27.41590474,210.000,329.000
color_3,1.462617331,-27.41590474,211.000,329.000
color_3,1.464838083,-27.41590474,212.000,329.000
color_3,1.467058836,-27.41590474,213.000,329.000
color_3,1.469279589,-27.41590474,214.000,329.000
color_3,1.471500341,-27.41590474,215.000,329.000
color_3,1.473721094,-27.41590474,216.000,329.000
color_3,1.475941846,-27.41590474,217.000,329.000
color_3,1.507032383,-27.12789709,231.000,328.000
color_3,1.509253136,-27.12789709,232.000,328.000
color_3,1.511473889,-26.98389326,233.000,327.500
color_3,1.513694641,-27.12789709,234.000,328.000
color_3,1.515915394,-27.12789709,235.000,328.000
color_3,1.518136146,-27.12789709,236.000,328.000
color_3,1.520356899,-27.12789709,237.000,328.000
color_3,1.522577652,-27.12789709,238.000,328.000
color_3,1.524798404,-27.12789709,239.000,328.000
color_3,1.527019157,-27.12789709,240.000,328.000
color_3,1.52923991,-27.12789709,241.000,328.000
color_3,1.531460662,-27.12789709,242.000,328.000
color_3,1.533681415,-27.12789709,243.000,328.000
color_3,1.535902168,-26.98389326,244.000,327.500
color_3,1.53812292,-26.98389326,245.000,327.500
color_3,1.540343673,-26.98389326,246.000,327.500
color_3,1.542564425,-26.98389326,247.000,327.500
color_3,1.544785178,-26.98389326,248.000,327.500
color_3,1.547005931,-26.98389326,249.000,327.500
color_3,1.549226683,-26.98389326,250.000,327.500
color_3,1.551447436,-26.98389326,251.000,327.500
color_3,1.553668189,-26.98389326,252.000,327.500
color_3,1.555888941,-26.98389326,253.000,327.500
color_3,1.558109694,-26.98389326,254.000,327.500
color_3,1.560330446,-26.98389326,255.000,327.500
color_3,1.562551199,-26.83988943,256.000,327.000
color_3,1.564771952,-26.83988943,257.000,327.000
color_3,1.566992704,-26.83988943,258.000,327.000
color_3,1.569213457,-26.83988943,259.000,327.000
color_3,1.57143421,-26.6958856,260.000,326.500
color_3,1.573654962,-26.6958856,261.000,326.500
color_3,1.575875715,-26.6958856,262.000,326.500
color_3,1.578096468,-26.55188178,263.000,326.000
color_3,1.58031722,-26.55188178,264.000,326.000
color_3,1.582537973,-26.55188178,265.000,326.000
color_3,1.584758725,-26.55188178,266.000,326.000
color_3,1.586979478,-26.6958856,267.000,326.500
color_3,1.589200231,-26.6958856,268.000,326.500
color_3,1.591420983,-26.6958856,269.000,326.500
color_3,1.593641736,-26.6958856,270.000,326.500
color_3,1.595862489,-26.6958856,271.000,326.500
color_3,1.598083241,-26.6958856,272.000,326.500
color_3,1.600303994,-26.6958856,273.000,326.500
color_3,1.602524746,-26.40787795,274.000,325.500
color_3,1.604745499,-26.40787795,275.000,325.500
color_3,1.606966252,-26.40787795,276.000,325.500
color_3,1.609187004,-26.26387412,277.000,325.000
color_3,1.611407757,-26.26387412,278.000,325.000
color_3,1.61362851,-26.26387412,279.000,325.000
color_3,1.615849262,-26.40787795,280.000,325.500
color_3,1.618070015,-26.40787795,281.000,325.500
color_3,1.620290768,-26.26387412,282.000,325.000
color_3,1.62251152,-26.26387412,283.000,325.000
color_3,1.624732273,-26.26387412,284.000,325.000
color_3,1.626953025,-25.97586647,285.000,324.000
color_3,1.629173778,-25.97586647,286.000,324.000
color_3,1.631394531,-25.97586647,287.000,324.000
color_3,1.633615283,-25.97586647,288.000,324.000
color_3,1.635836036,-25.97586647,289.000,324.000
color_3,1.638056789,-25.97586647,290.000,324.000
color_3,1.640277541,-26.1198703,291.000,324.500
color_3,1.642498294,-26.1198703,292.000,324.500
color_3,1.644719046,-25.97586647,293.000,324.000
color_3,1.646939799,-25.68785881,294.000,323.000
color_3,1.649160552,-25.68785881,295.000,323.000
color_3,1.651381304,-25.68785881,296.000,323.000
color_3,1.653602057,-25.68785881,297.000,323.000
color_3,1.65582281,-25.83186264,298.000,323.500
color_3,1.658043562,-25.83186264,299.000,323.500
color_3,1.660264315,-25.83186264,300.000,323.500
color_3,1.662485068,-25.68785881,301.000,323.000
color_3,1.66470582,-25.68785881,302.000,323.000
color_3,1.666926573,-25.25584733,303.000,321.500
color_3,1.669147325,-25.25584733,304.000,321.500
color_3,1.671368078,-25.25584733,305.000,321.500
color_3,1.673588831,-25.39985116,306.000,322.000
color_3,1.675809583,-25.39985116,307.000,322.000
color_3,1.678030336,-25.39985116,308.000,322.000
color_3,1.680251089,-25.25584733,309.000,321.500
color_3,1.682471841,-24.96783968,310.000,320.500
color_3,1.684692594,-24.96783968,311.000,320.500
color_3,1.686913346,-24.96783968,312.000,320.500
color_3,1.689134099,-24.96783968,313.000,320.500
color_3,1.691354852,-25.1118435,314.000,321.000
color_3,1.693575604,-25.1118435,315.000,321.000
color_3,1.695796357,-24.67983202,316.000,319.500
color_3,1.69801711,-24.67983202,317.000,319.500
color_3,1.700237862,-24.67983202,318.000,319.500
color_3,1.702458615,-24.82383585,319.000,320.000
color_3,1.704679368,-24.82383585,320.000,320.000
color_3,1.70690012,-24.67983202,321.000,319.500
color_3,1.709120873,-24.67983202,322.000,319.500
color_3,1.711341625,-24.53582819,323.000,319.000
color_3,1.713562378,-24.53582819,324.000,319.000
color_3,1.715783131,-24.39182437,325.000,318.500
color_3,1.718003883,-24.39182437,326.000,318.500
